Config; Grain; Iteration; Elapsed Time(ms);
NoLifeline-nolongpacking;4;Iter 1; 26536.773838; 24907.806983; 762.568444; 866.398411; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 2; 24310.37101; 23099.154375; 514.869383; 696.347252; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 3; 23587.232073; 22483.612474; 495.832824; 607.786775; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 4; 22917.571588; 21787.278218; 517.408211; 612.885159; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 5; 22659.917296; 21300.811249; 476.773507; 882.33254; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 6; 22698.858593; 21671.772326; 449.859409; 577.226858; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 7; 21788.277601; 20717.725459; 460.587052; 609.96509; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 8; 21702.212889; 20515.001265; 595.388004; 591.82362; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 9; 21291.996428; 20285.088261; 458.157776; 548.750391; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 10; 21563.552867; 20542.002596; 466.503865; 555.046406; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 11; 21330.131777; 20257.426054; 455.744715; 616.961008; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 12; 21197.832543; 20212.101278; 448.33505; 537.396215; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 13; 21012.97056; 20017.363226; 459.666973; 535.940361; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 14; 21675.877669; 20682.695298; 460.849913; 532.332458; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 15; 20234.649441; 19238.542594; 448.446312; 547.660535; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 16; 20380.976766; 19411.722107; 440.921494; 528.333165; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 17; 19594.980594; 18561.118604; 519.392121; 514.469869; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 18; 20074.939697; 18938.16008; 509.598606; 627.181011; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;4;Iter 19; 19609.177927; 18593.777292; 442.68133; 572.719305; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 0; 17506.586405; 14990.995949; 1340.74736; 1174.843096; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 1; 25646.050168; 24213.135483; 689.462576; 743.452109; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 2; 22587.932556; 21412.995885; 504.500026; 670.436645; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 3; 22330.718276; 21258.950997; 509.034548; 562.732731; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 4; 22347.168955; 21277.98662; 500.599799; 568.582536; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 5; 18237.610586; 17245.371323; 449.78896; 542.450303; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 6; 14404.465075; 13108.934644; 466.295931; 829.2345; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 7; 11032.75738; 10052.599499; 431.697596; 548.460285; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 8; 10216.108304; 9210.866602; 457.222624; 548.019078; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 9; 10423.601057; 9367.808101; 436.937403; 618.855553; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 10; 10507.914127; 9470.338262; 434.130902; 603.444963; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 11; 10370.495576; 9340.044282; 430.210969; 600.240325; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 12; 10296.482532; 9336.84084; 419.747477; 539.894215; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 13; 10298.739881; 9330.340805; 436.596788; 531.802288; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 14; 10261.726038; 9298.783891; 431.876265; 531.065882; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 15; 10178.572058; 9207.010982; 441.107402; 530.453674; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 16; 10150.337299; 9215.610859; 427.530907; 507.195533; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 17; 10170.528315; 9227.343873; 425.262547; 517.921895; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 18; 10391.929872; 9440.713388; 415.390155; 535.826329; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 19; 10412.322305; 9460.117695; 428.736794; 523.467816; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 0; 17856.519307; 15291.33929; 1392.113264; 1173.066753; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 1; 27926.939632; 26501.289232; 661.36024; 764.29016; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 2; 25313.530853; 24134.829579; 505.410332; 673.290942; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 3; 24087.148953; 23041.040292; 485.937513; 560.171148; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 4; 22907.59496; 21807.134394; 523.228425; 577.232141; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 5; 18990.726843; 17944.56518; 481.7081; 564.453563; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 6; 18596.567601; 17302.729627; 758.030429; 535.807545; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 7; 12016.767983; 11030.0266; 429.737631; 557.003752; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 8; 11939.117574; 10963.221643; 451.185518; 524.710413; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 9; 11188.155454; 10173.886143; 447.58373; 566.685581; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 10; 11045.210366; 9935.283315; 450.865348; 659.061703; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 11; 10963.698436; 9980.831767; 440.070314; 542.796355; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 12; 10284.703584; 9258.488489; 472.898614; 553.316481; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 13; 10333.620492; 9314.291249; 454.416643; 564.9126; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 14; 10291.44313; 9289.008477; 424.563803; 577.87085; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 15; 10318.332939; 9337.138637; 437.903538; 543.290764; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 16; 10297.569481; 9329.389496; 432.54622; 535.633765; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 17; 10285.668069; 9327.924631; 425.753247; 531.990191; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 18; 10188.65228; 9221.968012; 438.322286; 528.361982; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 19; 10230.311616; 9273.427886; 425.293248; 531.590482; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 0; 14451.360167; 11860.508461; 1436.998769; 1153.852937; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 1; 26536.621309; 25091.93974; 694.160403; 750.521166; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 2; 23045.007256; 21834.399071; 523.915958; 686.692227; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 3; 22213.142155; 21154.618075; 488.233188; 570.290892; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 4; 22147.712691; 21079.103748; 499.226892; 569.382051; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 5; 21862.56018; 20827.643827; 460.030854; 574.885499; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 6; 21892.717803; 20591.250289; 475.654434; 825.81308; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 7; 19160.298107; 18155.114807; 463.988162; 541.195138; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 8; 17687.440758; 16672.828333; 460.503944; 554.108481; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 9; 17153.705246; 16132.778575; 452.591508; 568.335163; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 10; 13578.522699; 12539.669958; 449.58048; 589.272261; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 11; 14443.591437; 13416.361399; 500.763621; 526.466417; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 12; 10316.533747; 9244.761995; 529.835805; 541.935947; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 13; 10325.652693; 9364.508649; 434.360688; 526.783356; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 14; 10244.069839; 9267.339703; 434.459268; 542.270868; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 15; 10327.837689; 9309.71888; 436.138011; 581.980798; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 16; 10237.686812; 9268.843232; 430.69932; 538.14426; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 17; 10244.978563; 9283.247194; 425.446274; 536.285095; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 18; 10269.953606; 9314.804309; 429.6584; 525.490897; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 19; 10340.288745; 9363.28142; 436.305146; 540.702179; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 0; 14996.116694; 12443.772529; 1364.437164; 1187.907001; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 1; 27141.793269; 25731.670774; 633.686607; 776.435888; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 2; 24560.717981; 23395.876102; 516.920729; 647.92115; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 3; 23400.335787; 22367.910591; 513.154882; 519.270314; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 4; 11520.530803; 10460.182659; 487.97909; 572.369054; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 5; 11499.324467; 10450.875002; 470.958381; 577.491084; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 6; 12177.328058; 10762.188105; 852.917295; 562.222658; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 7; 11728.918388; 10771.480719; 429.45053; 527.987139; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 8; 12005.884618; 11047.415929; 442.403826; 516.064863; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 9; 11808.202213; 10814.743277; 441.715633; 551.743303; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 10; 11594.673328; 10624.815475; 449.744153; 520.1137; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 11; 11592.282281; 10579.799906; 484.369167; 528.113208; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 12; 11574.48522; 10576.080581; 432.513118; 565.891521; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 13; 11471.201968; 10499.143384; 432.298427; 539.760157; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 14; 11507.378907; 10559.477611; 423.580391; 524.320905; 2500000; 2500000; 2500000; 2500000
NoLifeline-nolongpacking;10;Iter 15; 11520.643388; 10575.691429; 425.636202; 519.315757; 2500000; 2500000; 2500000; 2500000
